whitney_no,category,section_lo,section_hi,chapter,wikisource_url
562,s_future,931,940,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#931
562,periphrastic_future,942,949,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#942
562,causative,1041,1052,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1041
562,desiderative,1026,1040,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1026
562,intensive,1000,1025,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1000
562,ppp,952,958,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#952
562,past_active_participle,959,960,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#959
562,adverbial_gerund,995,995,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#995
562,gerund,989,994,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#989
563,present_a,733,750,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#733
563,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
564,present_acc_a,751,758,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#751
564,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
564,passive_present,768,774,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#768
564,perfect,781,823,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#781
564,perfect_participle,802,806,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#802
564,aor_class,824,827,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#824
564,aor_root,828,846,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#828
564,aor_a,847,855,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#847
564,aor_redup,856,873,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#856
564,aor_s,878,897,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#878
564,future_participle,939,939,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#939
564,s_future,931,940,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#931
564,periphrastic_future,942,949,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#942
564,causative,1041,1052,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1041
564,desiderative,1026,1040,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1026
564,intensive,1000,1025,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1000
564,ppp,952,958,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#952
564,past_active_participle,959,960,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#959
564,infinitive,968,979,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#968
564,adverbial_gerund,995,995,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#995
564,gerund,989,994,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#989
565,present_a,733,750,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#733
565,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
565,causative,1041,1052,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1041
566,present_a,733,750,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#733
566,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
566,perfect,781,823,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#781
566,perfect_participle,802,806,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#802
566,aor_class,824,827,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#824
566,aor_root,828,846,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#828
566,aor_redup,856,873,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#856
566,aor_is,898,911,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#898
566,future_participle,939,939,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#939
566,s_future,931,940,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#931
566,periphrastic_future,942,949,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#942
566,causative,1041,1052,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1041
566,desiderative,1026,1040,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1026
566,intensive,1000,1025,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1000
566,ppp,952,958,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#952
566,past_active_participle,959,960,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#959
567,present_a,733,750,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#733
567,present_acc_a,751,758,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#751
567,present_na,717,732,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#717
567,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
567,passive_present,768,774,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#768
567,perfect,781,823,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#781
567,perfect_participle,802,806,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#802
567,aor_class,824,827,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#824
567,aor_root,828,846,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#828
567,aor_redup,856,873,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#856
567,aor_is,898,911,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#898
567,future_participle,939,939,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#939
567,s_future,931,940,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#931
567,periphrastic_future,942,949,XII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XII#942
567,causative,1041,1052,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1041
567,desiderative,1026,1040,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1026
567,intensive,1000,1025,XIV,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIV#1000
567,ppp,952,958,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#952
567,past_active_participle,959,960,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#959
567,adverbial_gerund,995,995,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#995
567,gerund,989,994,XIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XIII#989
568,present_ya,759,767,IX,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_IX#759
568,present_participle,583,584,VIII,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_VIII#583
568,perfect,781,823,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#781
568,perfect_participle,802,806,X,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_X#802
568,aor_class,824,827,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#824
568,aor_a,847,855,XI,https://en.wikisource.org/wiki/Sanskrit_Grammar_(Whitney)/Chapter_XI#847
